FileCheckOut	Check Out	False
FileCheckOutDiscard	Discard Check Out	False
FileClose	Close	True
FileCloseAll	Close All	True
FileCloseOrCloseAll	Close	True
FileCloseOrExit	Close or Exit	True
FileCompatibilityCheckerWord	Check Compatibility	True
FileConfirmConversions	File Confirm Conversions	True
FileCreateDocumentWorkspace	Create Document Workspace	False
FileDiscardCachedChanges	Discard Changes	True
FileDocumentEncrypt	Encrypt Document	True
FileDocumentInspect	Inspect Document	True
FileDocumentManagementInformation	Document Management Information	False
FileEmailAsPdfEmailAttachment	E-mail as PDF Attachment	True
FileEmailAsXpsEmailAttachment	E-mail as XPS Attachment	True
FileExit	Exit	True
FileFind	Find File...	True
FileInternetFax	Internet Fax	True
FileLinksToFiles	Edit Links to Files	False
FileLocations	Tools Options File Locations	True
FileMarkAsFinal	Mark as Final	True
FileMarkAsReadOnlyRecommended	Always Open Read-Only	True
FileNew	New	True
FileNewBlankDocument	New Blank Document	True
FileNewBlogPost	Blog	False
FileNewDefault	New	True
FileNewDialogClassic	New Document or Template...	True
FileNewWebPage	New Web Page	True
FileOpen	Open	True
FileOpenRecentFile	Open Recent File...	True
FileOpenUsingBackstage	Open	True
FilePermission	Permission	True
FilePermissionDoNotDistribute	Restricted Access	True
FilePermissionRestrictAs	Manage Credentials	True
FilePermissionRestrictMenu	Restrict Permission	True
FilePermissionUnrestricted	Unrestricted Access	True
FilePermissionView	View Permission	True
FilePrepareMenu	Prepare	True
FilePrint	Print	True
FilePrintCustomRange		
FilePrintMenu	Preview and Print	True
FilePrintPreview	Print Preview	True
FilePrintQuick	Quick Print	True
FileProperties	Properties	True
FileSave	Save	True
FileSaveACopy	Save a Copy	True
FileSaveAs	Save As	True
FileSaveAsHtml	Save as HTML...	False
FileSaveAsMenu	Save As Other Format	True
FileSaveAsOtherFormats	Save as Another File Type	True
FileSaveAsPdfOrXps	Publish as PDF or XPS	True
FileSaveAsWebPage	Single Web Page (*.mht)	True
FileSaveAsWord97_2003	Word 97-2003 Document	True
FileSaveAsWordDocx	Document	True
FileSaveAsWordDotx	Template	True
FileSaveAsWordOpenDocumentText	OpenDocument Text	True
FileSaveToDocumentManagementServer	Document Management Server	True
FileSendAsAttachment	Email	True
FileSendMenu	Send	True
FileSendToPowerPoint	Send to Microsoft PowerPoint	True
FileServerTasksMenu	Server	False
FileStartWorkflow	Workflows	False
FileTypeChange		
FileTypes		
FileVersionHistoryWord	View Version History	True
FileViewDigitalSignatures	View Signatures	True
FileWorkflowTasks	View Workflow Tasks	False
FindDialog	Find...	True
FindNext	Find Next	True
FindPopup		
FingerPaintingMode	Draw with Touch	False
FirstCorrectionAlternative	(No Suggestion)	False
FixItHub		
FixObjectPositionOnPage	Fix Position on Page	False
FlyoutAnchorInsertPictures	Pictures	True
Font	Font:	True
FontColorMoreColorsDialog	More Colors...	True
FontColorPicker	Font Color	True
FontDialog	Font...	True
FontPositionNormal	Normal Font Position	True
FontSize	Font Size:	True
FontSizeDecrease1Point	Shrink Font 1 Pt	True
FontSizeDecreaseWord	Shrink Font	True
FontSizeIncrease1Point	Grow Font 1 Pt	True
FontSizeIncreaseWord	Grow Font	True
FontSpacingNormal	Normal Font Spacing	True
FontSubstitution	Font Substitution	True
FooterInsertGallery	Footer	True
FootnoteContinuationNotice	View Footnote Cont Notice	False
FootnoteContinuationSeparator	View Footnote Cont Separator	False
FootnoteEndnoteDialog	Footnote and Endnote Dialog...	True
FootnoteEndnoteOptions	Footnote/Endnote Options	True
FootnoteInsert	Insert Footnote	True
FootnoteNext	Next Footnote	True
FootnoteNextWord	Next Footnote	True
FootnotePreviousWord	Previous Footnote	True
FootnoteSeparatorReset	Reset	False
FootnoteSeparatorWord	View Footnote Separator	False
FootnotesConvertAll	Edit Convert All Footnotes	False
FootnotesEndnotesShow	Show Notes	False
FormControlCheckBox	Check Box	True
FormControlComboBox	Combo Box	True
FormControlEditBox	Edit Box	True
FormField	Form Field...	True
FormFieldClear	Clear Form Field	True
FormFieldProperties	Properties	False
FormFieldReset	Reset Form Fields	True
FormatBackgroundDropdown	Format Background	True
FormatDialog3DModel	Format 3D Model...	False
FormatNumberDefault	Format Number Default	True
FormatObjectDialogClassic	AutoShape...	True
FormatPainter	Format Painter	True
FormatSectionLayout	Format Section Layout	True
Forward	Forward	False
FourthCorrectionAlternative	(No Suggestion)	False
FrameCreateAbove	New Frame Above	True
FrameCreateBelow	New Frame Below	True
FrameCreateLeft	New Frame Left	True
FrameCreateRight	New Frame Right	True
FrameDelete	Delete Frame	False
FrameDialog	Frame...	False
FrameInsertHorizontal	Horizontal Frame	True
FrameInsertOrFormat	Insert Frame	True
FramePropertiesDialog	Frame Properties...	False
FrameSaveCurrentAs	Save Current Frame As...	False
FramesNewFramesPageWizard	New Frames Page	True
FramesRemove	Remove Frames	True
FramesetMenu	Frames	True
FullScreenViewClassic	Full Screen	False
Gallery3DModelViewPresets	Views	False
GalleryAllShapesAndCanvas	Shapes	True
GallerySketchyShapes	Sketched	False
GenerateAutoAltText	Suggest a description for me	False
GlowColorMoreColorsDialog	More Colors...	False
GlowColorPicker	More Glow Colors	False
GlowsMoreOptions	Glow Options...	False
GoTo	Go To...	True
GoToAnnotationScope	Goto Annotation Scope	False
GoToEndOfWindow	End of Window	True
GoToEndnote	Go to Endnote	False
GoToFooter	Go to Footer	True
GoToFootnote	Go to Footnote	False
GoToHeader	Go to Header	False
GoToNextPage	Go To Next Page	True
GoToNextSection	Go To Next Section	True
GoToPreviousPage	Go To Previous Page	True
GoToPreviousSection	Go To Previous Section	True
GoToStartOfWindow	Start of Window	True
GoToTableOfContents	Go to TOC	True
GradientGallery	Gradient	False
Grammar	Grammar...	True
GrammarHideErrors	Hide Grammar Errors	True
GrammarSettingsDialog	Tools Gram Settings	False
GraphicChangeMenu	Change Graphic	False
GraphicsColorPicker	Graphics Fill	False
GraphicsEffectsMenu	Graphics Effects	False
GraphicsFormatDialog	Format Graphic...	False
GraphicsOutlineColorPicker	Graphics Outline	False
GraphicsStylesGallery	Graphics Styles	False
GridSettings	Grid Settings...	True
Group3DEffects	3-D Effects	
Group3DModelPlay	Play 3D	
Group3DModelSize	Size	
Group3DModelStyles	3D Model Views	
GroupAIAssistance	Assistance	
GroupAIDemo		
GroupARMPreview		
GroupAboutOfficeProducts		
GroupAccessibility	Accessibility	
GroupAcronyms		
GroupActivation		
GroupAddInsCustomToolbars	Custom Toolbars	
GroupAddInsMenuCommands	Menu Commands	
GroupAddInsToolbarCommands	Toolbar Commands	
GroupAddLocation		
GroupAddLocationLocal		
GroupAddins	Add-ins	
GroupAdjust3DModel	Adjust	
GroupAgreements		
GroupAllAuthors		
GroupAltText	Accessibility	
GroupArrange	Arrange	
GroupArrangeWith3DEditor	Arrange	
GroupBackgroundRemovalClose	Close	
GroupBackgroundRemovalMode	Refine	
GroupBackstageIdentity		
GroupBackstagePrivacy		
GroupBackstageSignIn		
GroupBackstageSignInDisabled		
GroupBlogBasicText	Basic Text	
GroupBlogInsertLinks	Links	
GroupBlogInsertText	Text	
GroupBlogProofing	Proofing	
GroupBlogPublish	Blog	
GroupBlogStyles	Styles	
GroupBlogSymbols	Symbols	
GroupBorder	Border	
GroupBroadcast		
GroupBroadcastBroadcast	Present Online	
GroupBroadcastResumeWarning		
GroupBroadcastTools	Tools	
GroupCachedOfflineMergeable		
GroupCaptions	Captions	
GroupChanges		
GroupChangesTracking	Tracking	
GroupChartAnalysis	Analysis	
GroupChartAxes	Axes	
GroupChartBackground	Background	
GroupChartCurrentSelection	Current Selection	
GroupChartData	Data	
GroupChartLabels	Labels	
GroupChartLayouts	Chart Layouts	
GroupChartShapeStyles	Shape Styles	
GroupChartShapes	Insert	
GroupChartStyles	Chart Styles	
GroupChartType	Type	
GroupCheckIn		
GroupChineseTranslation	Chinese Conversion	
GroupCitationsAndBibliography	Citations & Bibliography	
GroupClassifyLabelProtect	Sensitivity	
GroupClickToRunUpdateStatus		
GroupClipboard	Clipboard	
GroupCloudGettingStartedOpenMRUPlacesOrNavSlab		
GroupCode	Code	
GroupCollaborate		
GroupComments	Comments	
GroupCompare	Compare	
GroupConflicts	Conflicting Changes	
GroupConflictsClose	Close	
GroupControls	Controls	
GroupConversions	Conversions	
GroupCreatePdfOrXpsDocument		
GroupCreatePdfOrXpsDocumentSlab		
GroupDiagramArrangeClassic	Arrange	
GroupDiagramLayoutClassic	Layout	
GroupDiagramStylesClassic	Styles	
GroupDocumentProperties		
GroupDocumentViews	Views	
GroupDrawWithTouch	Touch	
GroupDrawingTools	Drawing Tools	
GroupDynamicSaveCloudServiceProvider		
GroupDynamicSaveLocalServiceProvider		
GroupDynamicSavePinnableCloudServiceProvider		
GroupDynamicServiceProvider		
GroupEditing	Editing	
GroupEditingExcel	Editing	
GroupEditor	Editor	
GroupEnvelopeLabelCreate	Create	
GroupEquationStructures	Structures	
GroupEquationSymbols	Symbols	
GroupEquationTools	Tools	
GroupFileConvert		
GroupFileSave		
GroupFont	Font	
GroupFootnotes	Footnotes	
GroupGettingStartedOpenMRUPlacesOrNavSlab		
GroupGettingStartedSaveAsMRUCloudPlacesOrNavSlab		
GroupGettingStartedSaveAsMRULocalPlacesOrNavSlab		
GroupGettingStartedSaveAsMRUPlacesOrNavSlab		
GroupGraphicsSize	Size	
GroupGraphicsStyles	Graphics Styles	
GroupHeaderFooter	Header & Footer	
GroupHeaderFooterClose	Close	
GroupHeaderFooterInsert	Insert	
GroupHeaderFooterNavigation	Navigation	
GroupHeaderFooterOptions	Options	
GroupHeaderFooterPosition	Position	
GroupHelpAndSupport	Help	
GroupIcons	Change	
GroupImagePlay	Play GIF	
GroupIndex	Index	
GroupInk	Ink	
GroupInkClose	Close	
GroupInkConvertOneNote	Convert	
GroupInkFormat	Format	
GroupInkPens	Pens	
GroupInkSelect	Select	
GroupInputMode	Input Mode	
GroupInsertBarcode	Barcode	
GroupInsertComments	Comments	
GroupInsertDrawingCanvas	Insert	
GroupInsertIllustrations	Illustrations	
GroupInsertLinks	Links	
GroupInsertPages	Pages	
GroupInsertSymbols	Symbols	
GroupInsertTables	Tables	
GroupInsertText	Text	
GroupLanguage	Language	
GroupLocalGettingStartedOpenMRUPlacesOrNavSlab		
GroupMacros	Macros	
GroupMailMergeFinish	Finish	
GroupMailMergePreviewResults	Preview Results	
GroupMailMergeStart	Start Mail Merge	
GroupMailMergeWriteInsertFields	Write & Insert Fields	
GroupMasterDocument	Master Document	
GroupMedia	Media	
GroupModernOpenPlaces		
GroupModes	Immersive	
GroupNightMode	Dark Mode	
GroupOfficeBranding		
GroupOfficeExtension	Add-ins	
GroupOfficeExtensionsAddinFlyout	Add-ins	
GroupOfficeInsider	Microsoft 365 Insider	True
GroupOfficeInsiderAbout		
GroupOfficeInsiderChannel		
GroupOfficeInsiderHelp		
GroupOfficeInsiderRegistration		
GroupOfficeSendFrown		
GroupOfficeSendSmile		
GroupOfficeSendSuggestion		
GroupOfficeStart		
GroupOpenPlaces		
GroupOrganizationChartLayoutClassic	Layout	
GroupOrganizationChartSelect	Select	
GroupOrganizationChartShapeInsert	Insert	
GroupOrganizationChartStyleClassic	Styles	
GroupOutliningClose	Close	
GroupOutliningTools	Outline Tools	
GroupPageBackground	Page Background	
GroupPageLayoutSetup	Page Setup	
GroupPageMovement	Page Movement	
GroupParagraph	Paragraph	
GroupParagraphLayout	Paragraph	
GroupPenAndInkHelp	Help	
GroupPens	Pens	
GroupPens2	Pens	
GroupPensOneNote		
GroupPensWrite	Write	
GroupPermissions		
GroupPictureSize	Size	
GroupPictureSizeClassic	Size	
GroupPictureStyles	Picture Styles	
GroupPictureTools	Adjust	
GroupPictureToolsClassic	Adjust	
GroupPinnableCloudSaveAsAccessibility		
GroupPinnableGettingStartedSaveAsMRUCloudPlacesOrNav		
GroupPrepareForSharing		
GroupPrintPreview		
GroupPrintPreviewPageSetup	Page Setup	
GroupPrintPreviewPreview	Preview	
GroupPrintPreviewPrint	Print	
GroupPrintProtectedView		
GroupPrintSettings		
GroupProofing	Proofing	
GroupProtect	Protect	
GroupProtectedView		
GroupReadOnly		
GroupReadOnlyCached		
GroupReadOnlyCachedMergeable		
GroupReadOnlyCheckOutRequired		
GroupReadOnlyOffline		
GroupReadOnlyServer		
GroupRecentCloudPlaces		
GroupRecentDocuments		
GroupRecentDocumentsNew		
GroupRecentLocalPlaces		
GroupRecentPinnableCloudPlaces		
GroupRecentPlaces		
GroupRecoverUnsavedFiles		
GroupResearch		
GroupSecurityInformation		
GroupSecurityWarning		
GroupSendAsAttachment		
GroupSendAsInternetFax		
GroupSendAsLink		
GroupSendAsPdf		
GroupSendAsXps		
GroupSendByInstantMessage		
GroupSendToBlog		
GroupSendUsingEmail		
GroupShadowEffects	Shadow Effects	
GroupShapeStyles	Shape Styles	
GroupShapeStylesClassic	Shape Styles	
GroupShapes	Insert Shapes	
GroupShapesChart	Insert Shapes	
GroupShapesClassic	Insert Shapes	
GroupShare		
GroupSharePointProperties	SharePoint	
GroupSharedWithMeDocuments		
GroupSharedWithMeDocumentsNew		
GroupSignatures		
GroupSize	Size	
GroupSizeClassic	Size	
GroupSmartArtCreateGraphic	Create Graphic	
GroupSmartArtLayouts	Layouts	
GroupSmartArtQuickStyles	SmartArt Styles	
GroupSmartArtReset	Reset	
GroupSmartArtShapes	Shapes	
GroupSmartArtSize	Size	
GroupSpeech	Speech	
GroupStencils	Stencils	
GroupStyleSet	Document Formatting	
GroupStyles	Styles	
GroupTable	Table	
GroupTableAlignment	Alignment	
GroupTableBorders	Borders	
GroupTableCellSize	Cell Size	
GroupTableData	Data	
GroupTableDraw	Draw	
GroupTableLayout	Table Style Options	
GroupTableMerge	Merge	
GroupTableOfAuthorities	Table of Authorities	
GroupTableOfContents	Table of Contents	
GroupTableRowsAndColumns	Rows & Columns	
GroupTableStylesWord	Table Styles	
GroupTemplates	Templates	
GroupTextBoxArrange	Arrange	
GroupTextBoxStyles	Text Box Styles	
GroupTextBoxText	Text	
GroupTextbox	Text	
GroupThemesWord	Themes	
GroupThumbnail		
GroupUpdateChannel		
GroupUpdatesAvailable		
GroupUploadErrors		
GroupVersions		
GroupViewShowHide	Show	
GroupVoiceTools	Voice	
GroupWhatsNewInOfficeProducts		
GroupWindow	Window	
GroupWordArtStyles	WordArt Styles	
GroupWordArtStylesClassic	WordArt Styles	
GroupWordArtText	Text	
GroupWorkflowStart		
GroupWorkflows		
GroupWorkflowsUnavailable		
GroupWrite		
GroupXml	XML	
GroupXmlMappingPane	Mapping	
GroupZoom	Zoom	
GrupPolicyWarning		
HangingIndent	Hanging Indent	True
HangulHanjaConversion	Hangul Hanja Conversion...	True
HeaderAndFooterMenuAnchor		
HeaderFooterClose	Close Header and Footer	False
HeaderFooterDifferentFirstPageWord	Different First Page	True
HeaderFooterDifferentOddEvenPageWord	Different Odd & Even Pages	True
HeaderFooterEditFooter	Edit Footer	True
HeaderFooterEditHeader	Edit Header	True
HeaderFooterLinkToPrevious	Link to Previous	False
HeaderFooterNextSection	Next	False
HeaderFooterPageNumberInsert	Page Number	True
HeaderFooterPositionFooterFromBottom	Footer from Bottom:	True
HeaderFooterPositionHeaderFromTop	Header from Top:	True
HeaderFooterPreviousSection	Previous	False
HeaderFooterRemoveFooterWord	Remove Footer	True
HeaderFooterRemoveHeaderWord	Remove Header	True
HeaderFooterShowDocumentText	Show Document Text	False
HeaderInsertGallery	Header	True
HeaderOrFooterShow	Show Header/Footer	False
HeaderSourceEdit	Edit Header Source	False
Heading1Apply	Apply Heading 1	True
Heading2Apply	Apply Heading 2	True
Heading3Apply	Apply Heading 3	True
HeadingNumbers	Heading Numbers	True
Help	Help	True
HelpTab	Help	
HideInk	Hide Ink	True
HideInkSplitButton	Hide Ink Menu	True
HideRibbon	Hide the Ribbon	True
HideText	Hidden	True
HighlightingStop	Stop Highlighting	False
HistoryTab		
HomePageSlabCreateNew		
HomePlaceRecommendedDocuments		
HorizontalLineInsert	Horizontal Line	True
HorizontalLineInsertClassic	Horizontal Line...	True
HyperlinkCopy	Copy Link	False
HyperlinkEdit	Edit Link	False
HyperlinkInsert	Link	True
HyperlinkOpen	Open Link	False
HyperlinkOpenDefaultSettingMenu	Set open default	False
HyperlinkOpenInMenu	Open with	False
HyperlinkOpenInNative	Desktop	False
HyperlinkOpenInWeb	Browser	False
HyperlinkRemove	Remove Link	False
HyperlinkSelect	Select Hyperlink	False
HyphenationAutomatic	Automatic	True
HyphenationManual	Manual	True
HyphenationMenu	Hyphenation	True
HyphenationNone	None	True
HyphenationOptions	Hyphenation Options...	True
IconInsertFromFile	Icons	True
ImagePlay	Play	False
ImeDictionaryUpdate	Update IME Dictionary...	False
ImeReconvert	Reconvert	False
ImmersiveZoom	Zoom Object	False
IndentClassic	Increase Indent	True
IndentDecrease	Decrease Indent	False
IndentDecreaseWord	Decrease Indent	True
IndentIncrease	Increase Indent	False
IndentIncreaseWord	Increase Indent	True
IndentLabel	Indent	True
IndexAndTables	Index and Tables	True
IndexInsert	Insert Index...	True
IndexMarkEntry	Mark Entry...	True
IndexUpdate	Update Index	False
InkBallpointPen	Pen	False
InkColorMoreColorsDialog	More Ink Colors...	False
InkColorPicker	Color	False
InkColorPicker2	Color	False
InkCopyAsText	Copy Ink As Text	False
InkDeleteAll	Delete All Ink	False
InkDeleteAllInk	Delete All Ink	True
InkDrawingAndWriting	Ink Drawing and Writing	False
InkEditor	Ink Editor	False
InkEditorEnable	Enable Ink Editor	False
InkEditorGallery	Ink Options	False
InkEditorInkGestureHelp	Ink Gesture Help	False
InkEditorSplitButton	Ink Editor Menu	False
InkEquation	Ink Equation	True
InkEraser	Stroke Eraser	False
InkEraserMenu		
InkFeltTipPen	Felt Tip Pen	False
InkHighlighter	Highlighter	False
InkReplay	Replay	
InkSelect		
InkStopInkingReadingView	Stop Inking	False
InkToTextAnalysis	Ink to Text	True
InkToolbox		
InkToolboxWithEraserAndLasso	Drawing Tools	False
InkToolsClose	Close Ink Tools	True
InkingStart	Start Inking	False
Insert3DModelDefault	3D Models	True
Insert3DModelDropdown	3D Models	True
Insert3DModelFallback	3D Models	True
Insert3DModelFromFile	This Device...	True
Insert3DModelFromFileConsumer		
Insert3DModelFromOnline	Stock 3D Models...	True
Insert3DModelFromOnlineConsumer		
InsertAlignmentTab	Insert Alignment Tab	True
InsertBuildingBlocksEquationsGallery	Equation	True
InsertCaptionNumbering	Insert Caption Numbering	True
InsertEmSpace	Insert Em Space	True
InsertEnSpace	Insert En Space	True
InsertInkDrawingCanvas	Drawing Canvas	True
InsertLinkGallery	Link	True
InsertM365Picture	Stock Images...	True
InsertMobilePicture		
InsertNewComment	Comment	True
InsertNumberAlternate	Number...	True
InsertPictureFlyoutAnchor		
Insights		
InsightsInDocSearch		
Italic	Italic	True
ItalicRun	Italic Run	True
JapaneseGreetingsInsertMenu	Japanese Greetings	True
JapanesePostcardCreateAddressSide	Create Address Side	False
JapanesePostcardCreateLetterSide	Create Design Side	False
JapanesePostcardDialog	Japanese Postcard...	True
JapanesePostcardMenu	Japanese Postcard	False
JumpBetweenCommentCardAndAnchor	Go to Comment	False
KeepBackgroundRemoval	Keep Changes	False
KeyboardCustomization	Customize Keyboard...	True
KeyboardCustomizationWord	Tools Customize Keyboard Shortcut	True
LabelInsert	Label	True
LabelOptions	Label Options...	False
LabelsDialog	Labels...	True
LanguageCommands	Language	True
LanguagePreferences	Language Preferences...	True
LassoSelect		
LayoutOptionsDialog	More Layout Options...	False
LayoutOptionsDialogPosition	More Layout Options...	False
LayoutOptionsDialogSize	Size and Position...	False
LayoutOptionsDialogWrapping	More Layout Options...	False
LearningToolsPageColorMoreColors	More Colors...	False
LearningToolsSyllables	Syllables	False
LearningToolsTextSpacing	Text Spacing	False
LearningToolsWebViewColumnWidthMedium	Narrow	True
LearningToolsWebViewColumnWidthMenu	Column Width	False
LearningToolsWebViewColumnWidthNarrow	Very Narrow	True
LearningToolsWebViewColumnWidthNone	Wide	True
LearningToolsWebViewColumnWidthStandard	Moderate	True
LearningToolsWebViewPageColorInverse	Inverse	True
LearningToolsWebViewPageColorMenu	Page Color	False
LearningToolsWebViewPageColorNone	None	True
LearningToolsWebViewPageColorSepia	Sepia	True
LeaveReader	Enable Editing	False
LeftToRightRun	Ltr Run	True
LigatureGalleryWord	Ligatures	True
LineDown	Line Down	True
LineDownExtend	Line Down Extend	True
LineFocusFiveLines	Five Lines	True
LineFocusMenu	Line Focus	False
LineFocusNone	None	True
LineFocusOneLine	One Line	True
LineFocusThreeLines	Three Lines	True
LineNumbersContinuous	Continuous	True
LineNumbersMenu	Line Numbers	True
LineNumbersOff	None	True
LineNumbersOptionsDialog	Line Numbering Options...	True
LineNumbersResetPage	Restart Each Page	True
LineNumbersResetSection	Restart Each Section	True
LineNumbersSuppress	Suppress for Current Paragraph	True
LineSpacingGallery	Line and Paragraph Spacing	True
LineSpacingMenu	Line spacing	True
LineStylesDialog	More Lines...	False
LineThickness	Thickness	False
LineThickness2	Thickness	False
LineUp	Line Up	True
LineUpExtend	Line Up Extend	True
LinkToPreviousClassic	Link to Previous	False
ListBulletApply	Apply List Bullet	True
ListCommands	List Commands	True
ListDefineNew	Define New Multilevel List...	True
ListDefineNewStyle	Define New List Style...	True
ListDemote	Demote List	False
ListIndentsAdjust	Adjust List Indents...	False
ListLevelGallery	Change List Level	False
ListNumFieldInsert	Insert ListNum Field	True
ListPromote	Promote List	False
ListSetNumberingValue	Set Numbering Value...	False
LoadingCloudServicesGroup		
LoadingServicesGroup		
LocalSave		
Lock	Lock	True
LookUp	Look Up	True
LoopBulletedList		
LoopChecklist		
LoopComponents		
LoopNumberedList		
LoopParagraph		
LoopQA		
LoopTable		
LoopTaskList		
MacroPlay	Macros	True
MacroRecord	Record Macro...	True
MacroRecordOrStop	Record Macro / Stop Recorder	True
MacroRecorderPause	Pause Recording	False
MacroRecorderStop	Stop Recording	False
MacroSecurity	Macro Security	True
Magnifier	Magnifier	False
MailDelete	Delete Mail	False
MailMergeAddressBlockInsert	Address Block...	False
MailMergeAskToConvertChevrons	Mail Merge Ask To Convert Chevrons	True
MailMergeAutoCheckForErrors	Check for Errors...	False
MailMergeClearMergeType	Normal Word Document	True
MailMergeConvertChevrons	Mail Merge Convert Chevrons	True
MailMergeCreateDataSource	Mail Merge Create Data Source	True
MailMergeCreateHeaderSource	Mail Merge Create Header Source	True
MailMergeCreateList	Type a New List...	True
MailMergeDocument	Mail Merge Document	False
MailMergeEditAddressBlock	Edit Address Block...	False
MailMergeEditBarcode	Edit Barcode...	False
MailMergeEditGreetingLine	Edit Greeting Line...	False
MailMergeEditList	Edit Mail Merge List	True
MailMergeEmailOptions	Mail Merge E-mail Options	False
MailMergeFaxOptions	Mail Merge Fax Options	False
MailMergeFindRecipient	Find Recipient...	False
MailMergeFinishAndMergeMenu	Finish & Merge	False
MailMergeGoToFirstRecord	First	False
MailMergeGoToNextRecord	Next	False
MailMergeGoToPreviousRecord	Previous	False
MailMergeGoToRecord	Record:	False
MailMergeGotToLastRecord	Last	False
MailMergeGreetingLineInsert	Greeting Line...	False
MailMergeHelper	Mail Merge...	True
MailMergeHighlightMergeFields	Highlight Merge Fields	False
MailMergeInsertBarcode	Select a Field and a Barcode Type	False
MailMergeInsertBarcodeMenu	Insert Barcode Field	False
MailMergeJapaneseGreetingClosingSentenceInsert	Closing...	True
MailMergeJapaneseGreetingInsert	Greeting...	True
MailMergeJapaneseGreetingJapaneseOpeningSentenceInsert	Opening...	True
MailMergeJapanesePostalBarcode	Generate Postal Barcode (Japan)	False
MailMergeMatchFields	Match Fields...	False
MailMergeMergeFieldInsert	Insert Merge Field	False
MailMergeMergeFieldInsertMenu	Insert Merge Field	False
MailMergeMergeToDocument	Edit Individual Documents...	False
MailMergeMergeToEMail	Send Email Messages...	False
MailMergeMergeToFax	Merge to Fax	False
MailMergeMergeToNewDocumentOptions	Mail Merge to New Document Options	False
MailMergeMergeToPrinter	Print Documents...	False
MailMergeOpenHeaderSource	Mail Merge Open Header Source	True
MailMergePrintOptions	Mail Merge Print Options	False
MailMergeQueryOptions	Query Options	False
MailMergeRecepientsUseExistingList	Use an Existing List...	True
MailMergeRecepientsUseOutlookContacts	Choose from Outlook Contacts...	True
MailMergeRecipientsEditList	Edit Recipient List...	False
MailMergeReset	Mail Merge Reset	False
MailMergeResultsPreview	Preview Results	False
MailMergeRuleAsk	Mail Merge Insert Ask	True
MailMergeRuleFillIn	Mail Merge Insert Fill In	True
MailMergeRuleIfThenElse	Mail Merge Insert If	True
MailMergeRuleMergeRecordNumber	Mail Merge Insert Merge Rec	True
MailMergeRuleMergeSequenceNumber	Mail Merge Insert Merge Seq	True
MailMergeRuleNextRecord	Mail Merge Insert Next	True
MailMergeRuleNextRecordIf	Mail Merge Insert Next If	True
MailMergeRuleSetBookmark	Mail Merge Insert Set	True
MailMergeRuleSkipRecordIf	Mail Merge Insert Skip If	True
MailMergeRules	Rules	False
MailMergeSelectRecipients	Select Recipients	True
MailMergeSetDocumentType	Main document setup	True
MailMergeStartDirectory	Directory	True
MailMergeStartEmail	E-mail Messages	True
MailMergeStartEnvelopes	Envelopes...	True
MailMergeStartLabels	Labels...	True
MailMergeStartLetters	Letters	True
MailMergeStartMailMergeMenu	Start Mail Merge	True
MailMergeUpdateLabels	Update Labels	False
MailMergeWizard	Step-by-Step Mail Merge Wizard...	True
MailMove	Move Mail	False
MailSelectNames	Select Names...	False
MakeSegmentCurved	Curved Segment	False
MakeSegmentStraight	Straight Segment	False
ManagePrivacy	Manage Settings	True
ManageServices		
MarginsAdjust	Adjust Margins	False
MarginsCustomMargins	Custom Margins...	True
MarkAsDecorative	Mark as decorative	True
MasterDocument	Master Document	True
MasterDocumentCreateSubdocument	Create	False
MasterDocumentExpandOrCollapseSubdocuments	Expand/Collapse Subdocuments	False
MasterDocumentInsertSubdocument	Insert...	False
MasterDocumentLockSubdocument	Lock Document	False
MasterDocumentMergeSubdocuments	Merge	False
MasterDocumentShow	Show Document	False
MasterDocumentSplitSubdocuments	Split	False
MasterDocumentUnlinkSubdocument	Unlink	False
MdiChildSystemMenu	Document	True
MenuAccessibility	Accessibility	True
MenuMacros	Macros	True
MenuMode	Menu Mode	True
MenuPublish	Publish	True
MergeCells	Merge Cells	False
MergeOptions	Merge...	False
MergeOrSplitCells	Merge/Split Cells	False
MessageHeaderToggle	Message Header	False
MessageNext	Next Item	False
MessagePrevious	Previous Item	False
MessageProperties	Properties	False
MicrosoftAccess	Microsoft Access	True
MicrosoftExcel	Microsoft Excel	True
MicrosoftOutlook	Microsoft Outlook	True
MicrosoftPowerPoint	Microsoft PowerPoint	True
MicrosoftProject	Microsoft Project	True
MicrosoftPublisher	Microsoft Publisher	True
MiniTranslator	Mini Translator	False
MinimizeRibbon	Collapse the Ribbon	True
ModernSaveGroup		
MoreControlsDialog	More Controls...	True
MoreCorrectionAlternatives	More...	False
MoreLines2	More Lines...	False
MoreTextureOptions	More Textures...	False
MoveDocument		
MoveObjectWithText	Move with Text	False
MoveText	Move Text	False
MovieFromClipOrganizerInsert	Online Videos...	True
MultilevelListGallery	Multilevel List	True
NavPaneFindTellMe		True
NavigationPaneFind	Find	True
NavigationPaneShowHide	Navigation Pane	True
NewTableStyleWord	New Table Style...	True
NextEdit	Next Edit	True
NextMisspeling	Next Misspelling	True
NoTcid		
NormalViewHeaderArea	Normal View Header Area	True
NormalizeText	Normalize text	True
NudgeMenu	Nudge	False
NumberInsert	Number...	True
NumberListDefault	Tools Number List Default	True
NumberStyleGalleryWord	Number Styles	True
Numbering	Numbering	True
NumberingContinue	Continue Numbering	False
NumberingGalleryWord	Numbering	True
NumberingRemove	Remove Numbering	False
NumberingRestart	Restart Numbering	False
NumberingSkip	Skip Numbering	True
